DMY;DMY2;Family;Harvest;ID;Group;Days;Season
1751.105237;1692.52518;93F;9;F976;1;320;Winter
1084.049757;1338.089291;94F;9;F977;6;320;Winter
1032.120305;1076.534945;95F;9;F978;4;320;Winter
927.5062795;938.2178972;96F;9;F979;2;320;Winter
1349.44079;1524.171733;97F;9;F980;6;320;Winter
1201.209675;1309.4442;98F;9;F981;1;320;Winter
1040.25331;1093.57667;99F;9;F982;4;320;Winter
343.7824271;495.0401997;100F;9;F983;5;320;Winter
391.8018968;449.0402583;101F;9;F984;2;320;Winter
976.5883658;1096.38396;102F;9;F985;1;320;Winter
2675.165409;3236.796599;103F;9;F986;6;320;Winter
1596.810285;1671.810181;104F;9;F987;6;320;Winter
1955.451626;2003.08874;105F;9;F988;4;320;Winter
1649.117582;1615.612001;106F;9;F989;5;320;Winter
650.6529217;660.548329;107F;9;F990;2;320;Winter
1972.284029;2005.155524;108F;9;F991;3;320;Winter
752.1231631;997.7917798;109F;9;F992;6;320;Winter
815.472453;1272.866047;110F;9;F993;1;320;Winter
2909.319185;2622.997087;111F;9;F994;4;320;Winter
1031.290864;1144.070216;112F;9;F995;5;320;Winter
1704.884682;1767.29132;113F;9;F996;2;320;Winter
1818.119986;2048.928965;114F;9;F997;6;320;Winter
2007.802893;2068.156406;115F;9;F998;1;320;Winter
676.5005736;732.7477446;116F;9;F999;4;320;Winter
2425.358317;2411.850299;117F;10;F1000;5;356;Winter
1225.45212;1867.967443;118F;10;F1001;2;356;Winter
1975.071303;1649.814977;119F;10;F1002;3;356;Winter
970.7776394;1005.356907;120F;10;F1003;1;356;Winter
1903.806581;1983.673009;121F;10;F1004;6;356;Winter
1641.669915;1419.333235;122F;10;F1005;5;356;Winter
1858.405688;1644.110697;123F;10;F1006;6;356;Winter
1733.67518;1983.252332;124F;10;F1007;6;356;Winter
2227.155333;2015.171105;125F;10;F1008;6;356;Winter
726.4660346;527.6588409;126F;10;F1009;3;356;Winter
1910.481279;1909.575292;127F;10;F1010;1;356;Winter
2077.098717;2224.806272;128F;10;F1011;6;356;Winter
1416.465526;1233.614362;129F;10;F1012;4;356;Winter
2089.70037;2129.708838;130F;10;F1013;1;356;Winter
1312.793589;1411.057412;131F;10;F1014;3;356;Winter
1693.928958;1567.521876;132F;10;F1015;4;356;Winter
1838.376405;1742.67758;133F;10;F1016;2;356;Winter
2430.839975;2386.186147;134F;10;F1017;4;356;Winter
1001.899448;993.4100915;135F;10;F1018;5;356;Winter
1126.148409;1509.821957;136F;10;F1019;2;356;Winter
2418.490664;2606.226949;137F;10;F1020;1;356;Winter
2089.76177;2239.275153;138F;10;F1021;4;356;Winter
1957.385068;1984.833641;139F;10;F1022;5;356;Winter
2319.988424;2265.250875;140F;10;F1023;2;356;Winter
2297.791291;2413.803425;141F;10;F1024;1;356;Winter
2316.851386;2326.289403;144F;10;F1027;4;356;Winter
876.5637199;874.6049632;145F;10;F1028;5;356;Winter
1181.079732;1640.079565;146F;10;F1029;2;356;Winter
272.0521912;290.7950744;147F;10;F1030;3;356;Winter
989.5222422;1028.848887;148F;10;F1031;1;356;Winter
1064.948555;1033.173464;149F;10;F1032;4;356;Winter
1515.697817;1640.685318;1H;10;F1033;6;356;Winter
1934.329245;1737.553331;2H;10;F1034;6;356;Winter
2294.371106;2275.060959;3H;10;F1035;6;356;Winter
2401.504236;2216.31249;4H;10;F1036;6;356;Winter
2060.518392;2188.748798;5H;10;F1037;6;356;Winter
2318.385359;2322.174232;6H;10;F1038;6;356;Winter
1570.499034;1865.402873;7H;10;F1039;6;356;Winter
1941.69977;1977.505439;8H;10;F1040;6;356;Winter
1767.953847;1925.973686;9H;10;F1041;6;356;Winter
871.7963051;1007.773257;11H;10;F1043;6;356;Winter
1973.025669;1691.444008;12H;10;F1044;6;356;Winter
1901.867357;2230.375799;13H;10;F1045;6;356;Winter
1443.480535;1629.603987;14H;10;F1046;6;356;Winter
1586.975657;1589.534857;15H;10;F1047;6;356;Winter
1891.319443;1923.279961;16H;10;F1048;6;356;Winter
1733.412322;1375.874051;17H;10;F1049;6;356;Winter
1035.594148;1009.25764;18H;10;F1050;6;356;Winter
888.2474876;876.2909939;19H;10;F1051;6;356;Winter
1890.335099;1896.139281;20H;10;F1052;6;356;Winter
337.8516385;323.9538705;21H;10;F1053;6;356;Winter
963.8988048;903.715139;22H;10;F1054;6;356;Winter
2038.008568;1992.57689;23H;10;F1055;6;356;Winter
1970.035685;1902.245337;24H;10;F1056;6;356;Winter
830.0845306;728.5819043;25H;10;F1057;6;356;Winter
2362.235866;2506.74048;26H;10;F1058;6;356;Winter
1421.245964;879.9377968;27H;10;F1059;6;356;Winter
3047.971592;2936.959591;28H;10;F1060;6;356;Winter
2159.562349;2282.09233;29H;10;F1061;6;356;Winter
2584.727164;2795.388633;30H;10;F1062;6;356;Winter
2266.286034;2218.004264;31H;10;F1063;6;356;Winter
1750.915354;1680.809423;32H;10;F1064;6;356;Winter
3548.541862;3282.096437;33H;10;F1065;6;356;Winter
1335.016253;1033.479642;34H;10;F1066;6;356;Winter
1139.344094;1410.46713;35H;10;F1067;6;356;Winter
2281.695772;2542.131694;36H;10;F1068;6;356;Winter
1759.896759;2123.500782;1F;10;F884;4;356;Winter
1961.720133;1824.902202;2F;10;F885;5;356;Winter
1253.693357;1156.490122;3F;10;F886;2;356;Winter
2516.132143;2708.56048;4F;10;F887;1;356;Winter
1555.844782;1592.79897;5F;10;F888;3;356;Winter
144.0755459;236.1567367;6F;10;F889;6;356;Winter
1515.523418;1461.992322;7F;10;F890;5;356;Winter
2393.439852;2311.38855;8F;10;F891;2;356;Winter
3366.255386;3193.241272;9F;10;F892;3;356;Winter
1381.393091;1352.84142;10F;10;F893;1;356;Winter
1717.771391;2047.76267;11F;10;F894;3;356;Winter
NA;NA;12F;10;F895;4;356;Winter
2356.309057;2255.147547;13F;10;F896;5;356;Winter
2102.390158;1985.982905;14F;10;F897;2;356;Winter
3505.228242;3408.609588;15F;10;F898;6;356;Winter
1961.869396;2136.098535;16F;10;F899;1;356;Winter
1948.811711;1727.952833;17F;10;F900;6;356;Winter
1703.295398;1710.583057;18F;10;F901;4;356;Winter
766.9162482;516.0047423;19F;10;F902;5;356;Winter
1724.49953;1731.42135;20F;10;F903;2;356;Winter
1923.439219;1900.937476;21F;10;F904;6;356;Winter
1882.371585;1854.270433;22F;10;F905;1;356;Winter
2543.777757;2548.398269;23F;10;F906;4;356;Winter
1695.216225;1763.164472;24F;10;F907;5;356;Winter
2251.848793;2387.250606;25F;10;F908;2;356;Winter
2669.561165;2491.219802;26F;10;F909;6;356;Winter
828.4160486;750.7059276;27F;10;F910;3;356;Winter
2040.711473;2041.404907;28F;10;F911;1;356;Winter
2344.757716;2336.072698;29F;10;F912;6;356;Winter
1566.744858;1569.283099;30F;10;F913;4;356;Winter
1399.761742;1137.252086;31F;10;F914;5;356;Winter
1793.542004;1542.155951;32F;10;F915;2;356;Winter
2508.403457;2418.444139;33F;10;F916;1;356;Winter
1031.626791;1113.826507;34F;10;F917;3;356;Winter
2271.364214;2076.608869;35F;10;F918;4;356;Winter
2136.538448;2307.937542;37F;10;F920;2;356;Winter
2105.76165;2229.281371;38F;10;F921;3;356;Winter
1278.376297;1254.225445;40F;10;F923;1;356;Winter
1655.034586;1428.11336;41F;10;F924;3;356;Winter
2922.831575;3046.966429;42F;10;F925;4;356;Winter
800.1867957;1091.688956;43F;10;F926;5;356;Winter
1321.159516;1770.552904;44F;10;F927;6;356;Winter
2243.165337;2370.974151;46F;10;F929;3;356;Winter
1488.870402;1510.008804;47F;10;F930;1;356;Winter
1785.586327;2036.816417;48F;10;F931;6;356;Winter
1013.534303;1131.086821;49F;10;F932;3;356;Winter
3011.422051;2767.07372;50F;10;F933;4;356;Winter
934.7127574;1469.104793;51F;10;F934;5;356;Winter
2487.276547;2528.394375;52F;10;F935;2;356;Winter
1777.298366;1726.865183;53F;10;F936;1;356;Winter
2730.077692;2857.200272;54F;10;F937;6;356;Winter
2645.98904;2895.190875;55F;10;F938;4;356;Winter
1514.536224;1643.760534;56F;10;F939;2;356;Winter
2077.837885;2474.4463;57F;10;F940;6;356;Winter
1511.457214;1721.422661;58F;10;F941;4;356;Winter
1226.587771;1086.646187;59F;10;F942;5;356;Winter
1601.347306;1480.470587;60F;10;F943;2;356;Winter
268.4938755;553.8130738;61F;10;F944;1;356;Winter
1715.897429;1900.670034;62F;10;F945;3;356;Winter
286.9578521;522.8592532;63F;10;F946;1;356;Winter
1613.652729;1568.619792;64F;10;F947;3;356;Winter
1996.26477;1887.449744;65F;10;F948;4;356;Winter
1736.5061;1836.213352;66F;10;F949;2;356;Winter
1834.758698;1731.070247;67F;10;F950;6;356;Winter
1003.885601;1435.737324;68F;10;F951;1;356;Winter
1623.310444;1564.204083;69F;10;F952;6;356;Winter
1969.857936;2245.922241;70F;10;F953;4;356;Winter
780.4011287;842.8214742;71F;10;F954;5;356;Winter
1305.137888;1191.170383;72F;10;F955;2;356;Winter
471.0665233;655.6590892;73F;10;F956;6;356;Winter
1973.032778;1947.13241;74F;10;F957;3;356;Winter
2300.085027;2335.344467;75F;10;F958;1;356;Winter
1770.721763;1813.389737;76F;10;F959;3;356;Winter
1709.903058;1624.595972;78F;10;F961;4;356;Winter
1120.826271;1289.094226;79F;10;F962;5;356;Winter
2279.295888;2001.815701;80F;10;F963;2;356;Winter
1075.111658;1031.470461;81F;10;F964;6;356;Winter
1389.429679;1297.804879;82F;10;F965;1;356;Winter
1601.796849;1365.543216;83F;10;F966;3;356;Winter
1711.503915;1974.684756;84F;10;F967;4;356;Winter
962.4344557;927.2823893;85F;10;F968;6;356;Winter
2065.096782;1851.839738;86F;10;F969;6;356;Winter
1789.15821;1745.318161;87F;10;F970;2;356;Winter
1891.360484;2267.562206;88F;10;F971;1;356;Winter
1634.099046;1485.904384;89F;10;F972;6;356;Winter
776.13856;376.8522178;91F;10;F974;5;356;Winter
2090.318715;2146.452857;92F;10;F975;6;356;Winter
2552.813547;1816.192114;93F;10;F976;1;356;Winter
1434.89722;1593.853209;94F;10;F977;6;356;Winter
1688.366185;1975.590598;95F;10;F978;4;356;Winter
1253.695242;1288.355538;96F;10;F979;2;356;Winter
1415.756529;1477.53184;97F;10;F980;6;356;Winter
1413.288274;1343.61161;98F;10;F981;1;356;Winter
1304.007861;1464.436726;99F;10;F982;4;356;Winter
974.6012504;1319.410458;100F;10;F983;5;356;Winter
757.029591;691.4415374;101F;10;F984;2;356;Winter
1267.881499;1023.075269;102F;10;F985;1;356;Winter
3591.419198;3991.516091;103F;10;F986;6;356;Winter
1875.438353;1825.576692;104F;10;F987;6;356;Winter
2651.219973;2329.417657;105F;10;F988;4;356;Winter
1965.608536;1886.1962;106F;10;F989;5;356;Winter
1304.64814;1209.328392;107F;10;F990;2;356;Winter
2792.735491;2818.226161;108F;10;F991;3;356;Winter
816.2169178;883.2424438;109F;10;F992;6;356;Winter
1244.362571;1762.990735;110F;10;F993;1;356;Winter
3293.309805;2961.508207;111F;10;F994;4;356;Winter
1561.365559;1535.294559;112F;10;F995;5;356;Winter
1510.153596;1751.652519;113F;10;F996;2;356;Winter
1973.402368;2169.956773;114F;10;F997;6;356;Winter
2156.893275;1915.8084;115F;10;F998;1;356;Winter
1007.342529;725.3099876;116F;10;F999;4;356;Winter
4179.867114;3899.135856;117F;11;F1000;5;397;Spring
3025.270833;3086.529513;118F;11;F1001;2;397;Spring
3901.173729;3625.84444;119F;11;F1002;3;397;Spring
2437.384505;2016.746516;120F;11;F1003;1;397;Spring
2615.175264;2638.844205;121F;11;F1004;6;397;Spring
2947.936652;2784.406053;122F;11;F1005;5;397;Spring
2453.490323;2078.353687;123F;11;F1006;6;397;Spring
1891.388451;1984.531155;124F;11;F1007;6;397;Spring
2974.504815;2499.441831;125F;11;F1008;6;397;Spring
1196.406153;838.0839572;126F;11;F1009;3;397;Spring
2284.462448;2172.22369;127F;11;F1010;1;397;Spring
2064.46173;2015.869969;128F;11;F1011;6;397;Spring
3352.212969;3061.904218;129F;11;F1012;4;397;Spring
1862.298005;1907.725463;130F;11;F1013;1;397;Spring
1507.313216;1930.002888;131F;11;F1014;3;397;Spring
2630.990631;2567.291019;132F;11;F1015;4;397;Spring
3295.818787;3308.065826;133F;11;F1016;2;397;Spring
3546.286774;3869.313663;134F;11;F1017;4;397;Spring
2282.228077;2602.258547;135F;11;F1018;5;397;Spring
1933.109733;2144.911086;136F;11;F1019;2;397;Spring
3408.100106;3519.553782;137F;11;F1020;1;397;Spring
1531.716317;1634.913172;138F;11;F1021;4;397;Spring
2808.146269;3427.211926;139F;11;F1022;5;397;Spring
2559.103316;2583.723234;140F;11;F1023;2;397;Spring
2388.055598;2071.548883;141F;11;F1024;1;397;Spring
2478.709628;2579.173507;144F;11;F1027;4;397;Spring
1691.693229;2209.902124;145F;11;F1028;5;397;Spring
1414.227031;2003.793354;146F;11;F1029;2;397;Spring
1035.991026;706.6216995;147F;11;F1030;3;397;Spring
1380.265311;1738.488067;148F;11;F1031;1;397;Spring
1653.649426;1640.347812;149F;11;F1032;4;397;Spring
2558.594511;2443.277834;1H;11;F1033;6;397;Spring
3788.328999;3699.895263;2H;11;F1034;6;397;Spring
2908.406914;2799.585165;3H;11;F1035;6;397;Spring
3043.890942;3395.096606;4H;11;F1036;6;397;Spring
2953.959128;2860.565638;5H;11;F1037;6;397;Spring
3374.505441;3164.968146;6H;11;F1038;6;397;Spring
2102.745485;2238.005484;7H;11;F1039;6;397;Spring
2863.33173;2904.874264;8H;11;F1040;6;397;Spring
3541.297663;3351.100241;9H;11;F1041;6;397;Spring
1863.994594;1894.254237;11H;11;F1043;6;397;Spring
2658.424377;2347.337602;12H;11;F1044;6;397;Spring
2316.071901;2645.039451;13H;11;F1045;6;397;Spring
1716.544195;2019.585806;14H;11;F1046;6;397;Spring
2718.345588;2996.246445;15H;11;F1047;6;397;Spring
3040.117695;2992.270197;16H;11;F1048;6;397;Spring
2738.019669;2604.902833;17H;11;F1049;6;397;Spring
1484.668837;1446.688629;18H;11;F1050;6;397;Spring
1558.077938;1646.403886;19H;11;F1051;6;397;Spring
2552.345919;2540.124801;20H;11;F1052;6;397;Spring
1582.051911;2014.582796;21H;11;F1053;6;397;Spring
1401.910159;1024.999789;22H;11;F1054;6;397;Spring
2867.041833;2568.617906;23H;11;F1055;6;397;Spring
2542.019433;2188.215082;24H;11;F1056;6;397;Spring
1390.324339;1630.70491;25H;11;F1057;6;397;Spring
2685.983596;2574.437618;26H;11;F1058;6;397;Spring
2339.589498;2254.278334;27H;11;F1059;6;397;Spring
4435.160522;4387.460759;28H;11;F1060;6;397;Spring
2682.327362;2768.418897;29H;11;F1061;6;397;Spring
2559.737268;2601.08551;30H;11;F1062;6;397;Spring
3593.092717;3590.787885;31H;11;F1063;6;397;Spring
2401.477181;2466.175106;32H;11;F1064;6;397;Spring
4086.332398;4047.484422;33H;11;F1065;6;397;Spring
2211.659657;2205.868344;34H;11;F1066;6;397;Spring
2315.974758;2608.879443;35H;11;F1067;6;397;Spring
3366.729798;3565.30446;36H;11;F1068;6;397;Spring
2179.867713;1790.925119;1F;11;F884;4;397;Spring
1781.161339;1363.165665;2F;11;F885;5;397;Spring
2341.553156;2481.845565;3F;11;F886;2;397;Spring
3275.761836;3309.523877;4F;11;F887;1;397;Spring
2827.863567;3091.739479;5F;11;F888;3;397;Spring
1793.072302;2299.189405;6F;11;F889;6;397;Spring
2100.781263;1861.173325;7F;11;F890;5;397;Spring
3180.369238;3302.896672;8F;11;F891;2;397;Spring
2912.571254;2558.059731;9F;11;F892;3;397;Spring
2320.955595;2025.706806;10F;11;F893;1;397;Spring
1438.515106;1610.393844;11F;11;F894;3;397;Spring
4271.430338;4179.063947;12F;11;F895;4;397;Spring
3304.124461;3046.262093;13F;11;F896;5;397;Spring
2604.418;2768.430382;14F;11;F897;2;397;Spring
4230.370599;4071.56193;15F;11;F898;6;397;Spring
2611.319336;2971.688439;16F;11;F899;1;397;Spring
2570.878555;2751.528621;17F;11;F900;6;397;Spring
3023.323673;3074.149221;18F;11;F901;4;397;Spring
1307.19155;1496.157582;19F;11;F902;5;397;Spring
2208.368676;2518.07001;20F;11;F903;2;397;Spring
2102.573492;1649.24843;21F;11;F904;6;397;Spring
2753.16092;2637.57438;22F;11;F905;1;397;Spring
2995.436918;2976.38936;23F;11;F906;4;397;Spring
2864.452354;3105.3188;24F;11;F907;5;397;Spring
3734.217162;3642.168207;25F;11;F908;2;397;Spring
2344.641345;2446.968601;26F;11;F909;6;397;Spring
1257.050947;665.8869964;27F;11;F910;3;397;Spring
2697.900648;2902.27729;28F;11;F911;1;397;Spring
1577.768607;2147.030383;29F;11;F912;6;397;Spring
2459.750617;2783.249787;30F;11;F913;4;397;Spring
3394.815467;3572.062678;31F;11;F914;5;397;Spring
2449.784843;2729.844863;32F;11;F915;2;397;Spring
2275.33435;2494.251397;33F;11;F916;1;397;Spring
2100.055137;1803.670537;34F;11;F917;3;397;Spring
3377.786693;3371.788522;35F;11;F918;4;397;Spring
3256.648533;3802.862114;37F;11;F920;2;397;Spring
2764.370738;2952.411899;38F;11;F921;3;397;Spring
2080.004861;2360.045629;40F;11;F923;1;397;Spring
2154.183948;2040.397482;41F;11;F924;3;397;Spring
3740.875357;3605.846609;42F;11;F925;4;397;Spring
1960.12481;1838.79826;43F;11;F926;5;397;Spring
1971.923151;2141.803615;44F;11;F927;6;397;Spring
3290.957506;3398.57968;46F;11;F929;3;397;Spring
2021.47762;2196.291806;47F;11;F930;1;397;Spring
2168.365119;2191.919163;48F;11;F931;6;397;Spring
2141.582564;2257.588085;49F;11;F932;3;397;Spring
4144.237973;4482.085218;50F;11;F933;4;397;Spring
2832.996153;2947.181239;51F;11;F934;5;397;Spring
3320.139045;3700.382105;52F;11;F935;2;397;Spring
2894.346469;2910.337608;53F;11;F936;1;397;Spring
2297.503316;2485.326981;54F;11;F937;6;397;Spring
3106.758898;3626.340938;55F;11;F938;4;397;Spring
2068.744398;2237.439489;56F;11;F939;2;397;Spring
4093.336069;4070.013939;57F;11;F940;6;397;Spring
2245.003595;2375.860616;58F;11;F941;4;397;Spring
2072.014881;2267.280897;59F;11;F942;5;397;Spring
2177.439226;2234.709641;60F;11;F943;2;397;Spring
1060.887952;1342.607304;61F;11;F944;1;397;Spring
2709.607626;2960.522658;62F;11;F945;3;397;Spring
1013.339897;1221.627787;63F;11;F946;1;397;Spring
2265.490173;1690.385847;64F;11;F947;3;397;Spring
2458.419313;2291.042593;65F;11;F948;4;397;Spring
2586.949874;2517.977758;66F;11;F949;2;397;Spring
2493.247002;2373.791604;67F;11;F950;6;397;Spring
1422.516339;1153.501279;68F;11;F951;1;397;Spring
2029.467406;2203.251999;69F;11;F952;6;397;Spring
2217.53644;2311.134057;70F;11;F953;4;397;Spring
2573.750057;3072.287085;71F;11;F954;5;397;Spring
2251.0711;2300.003089;72F;11;F955;2;397;Spring
839.6950665;1630.042894;73F;11;F956;6;397;Spring
3587.56078;4219.648853;74F;11;F957;3;397;Spring
2409.363973;2352.166185;75F;11;F958;1;397;Spring
1911.039253;2213.367523;76F;11;F959;3;397;Spring
2474.82885;2244.436838;78F;11;F961;4;397;Spring
2563.29927;2755.447102;79F;11;F962;5;397;Spring
3233.276619;2916.815064;80F;11;F963;2;397;Spring
1375.659626;1269.897332;81F;11;F964;6;397;Spring
2106.222542;1991.951087;82F;11;F965;1;397;Spring
2383.636639;2401.452335;83F;11;F966;3;397;Spring
2641.190958;2821.631986;84F;11;F967;4;397;Spring
1877.178272;1936.980669;85F;11;F968;6;397;Spring
2876.654732;3381.075658;86F;11;F969;6;397;Spring
2527.243647;2322.450033;87F;11;F970;2;397;Spring
1934.766128;2233.753114;88F;11;F971;1;397;Spring
2390.4477;2417.574692;89F;11;F972;6;397;Spring
1510.766863;1785.999905;91F;11;F974;5;397;Spring
4591.643451;4147.551692;92F;11;F975;6;397;Spring
2919.689562;2907.35115;93F;11;F976;1;397;Spring
1609.570003;2260.969123;94F;11;F977;6;397;Spring
3378.039649;3380.753973;95F;11;F978;4;397;Spring
2559.546524;2393.928054;96F;11;F979;2;397;Spring
3202.783484;3484.058514;97F;11;F980;6;397;Spring
2546.766925;2680.248239;98F;11;F981;1;397;Spring
2192.904109;2031.431154;99F;11;F982;4;397;Spring
1329.570872;2084.200108;100F;11;F983;5;397;Spring
2017.848826;2159.570397;101F;11;F984;2;397;Spring
2410.014199;2477.91041;102F;11;F985;1;397;Spring
3668.206369;4088.032704;103F;11;F986;6;397;Spring
2757.154849;2600.213239;104F;11;F987;6;397;Spring
3554.413772;3627.77122;105F;11;F988;4;397;Spring
2650.520881;2639.109047;106F;11;F989;5;397;Spring
1540.361777;1586.324403;107F;11;F990;2;397;Spring
1354.523932;1366.666563;108F;11;F991;3;397;Spring
1732.788225;1960.023223;109F;11;F992;6;397;Spring
542.2767882;1093.303498;110F;11;F993;1;397;Spring
4472.736195;4021.527749;111F;11;F994;4;397;Spring
3123.467885;3419.038819;112F;11;F995;5;397;Spring
1707.71467;1826.352191;113F;11;F996;2;397;Spring
3325.955754;3337.10286;114F;11;F997;6;397;Spring
2931.858514;3064.864897;115F;11;F998;1;397;Spring
2180.780849;2052.968364;116F;11;F999;4;397;Spring
